M_F,M,F
27.753559059700912,19.751024491991252,19.61663259715477
16.542844666035073,13.84852770452916,9.876026029344487
-20.609571686635796,-14.409395054007025,-14.758893170772485
-7.231402715404099,-4.468924212150672,-5.716280346071967
12.777165917301328,8.073530709701359,9.920492190491284
26.058838055352734,19.51569032955629,17.556195150946046
6.476224723347975,2.236760164843375,6.71985401912548
9.336664229557373,5.013269672391009,8.061727903330262
-10.413220722149012,-8.054341450384431,-6.682325653053362
-10.702754693790851,-9.628200731216706,-5.6897633841462065
-7.334856923160373,-4.791352152146852,-5.566520273412323
15.812441658674802,9.785359773148086,12.471946822336287
0.719736990181414,-0.7286943131984467,1.6491448970198548
11.425469358118214,5.281127456840518,10.909500632000949
9.033639017560505,4.097117161308049,8.673601863676325
0.32646750029197585,0.23007788490022021,0.23263994262906945
-1.8104657814531118,-1.6772578090129235,-0.9050865642111601
-19.92221003218776,-15.292675264816978,-13.037839678361088
3.464778241077675,2.383868031688824,2.512946434395274
31.182424470138802,23.755059799616724,20.710970697973174
19.567140365402178,14.203904242952685,13.550123121600155
-1.4562840492675313,-2.213932127244954,0.10092964117451941
35.10633779873295,24.50153848339423,25.16247398974764
9.449381044547339,6.230955709960951,7.1174271333798576
5.533820900822501,2.499049473602982,5.231934093429794
9.232462105529349,4.893045191428338,8.203855401815785
-4.478934334902839,-3.781210859537243,-2.587133303563368
15.592847936489596,11.270624491460742,10.798338625962792
17.459151906241463,12.018837193930173,12.670793807946511
-23.921706922503585,-16.786339777266715,-17.0571103115846
-3.634833117865423,-5.410589847721488,0.10267339663369157
-20.970825650784434,-13.146327416843256,-16.509334688384133
16.4651547351265,10.355325843622685,12.954412093215966
21.99889418079621,17.213018463780948,14.119242200974233
-8.447492613502684,-7.269305553282583,-4.841367585581109
-28.333979438866113,-20.43627331379283,-19.721001379972247
24.74847514067994,15.913168199764288,19.034702052766804
11.077504022642284,8.501883992149102,7.16787698507094
11.561353634960152,8.835745844767981,7.515846107681337
17.343829300563737,11.797215609793934,12.744966561094046
20.73961987571945,17.212886522482762,12.559557973815194
-3.5334602900677936,-1.7249246576068369,-3.275538398801355
19.29442749192972,13.7135562668107,13.596849934997236
2.7580757301568886,1.498973018248821,2.4148753483562095
