M_F,M,F
9.56530506934396e-11,1.4477434016962328e-07,6.588876508684937e-05
2.7079080258603146e-16,0.00026006655164161004,1.892397322269965e-14
3.3489859112199264e-17,8.033424506811676e-08,7.888958189515671e-11
0.07097357595750853,0.011634121795559184,0.8618998363735795
3.2991294552676334e-07,0.005780494835501775,1.0977697653125935e-05
0.0005717623661250502,0.013064979986507116,0.01614529564760141
0.023031567885997913,0.01604835937379667,0.3723228342369893
8.5832379308869e-06,0.006872675131143862,0.00039332943207242486
1.1923755631847949e-20,2.3006911129579752e-08,7.064140894305836e-14
0.06161974671143201,0.1415994567290769,0.23187907976182304
0.5701403844469696,0.8183494714748969,0.34557044201801623
9.400848043289105e-11,0.00047792048269305746,3.0496531237929786e-08
7.29766515830215e-05,0.0015716664478800167,0.011724566327520789
0.08635412390625885,0.4126566067249986,0.11639544165458782
3.274524295714298e-22,7.481342447774091e-10,7.350030558433819e-14
4.053483033874458e-25,1.07230708547721e-09,3.7196307656851714e-17
2.6943027403539997e-15,2.121984432523443e-05,1.657106462866771e-11
8.629873010878428e-20,1.8739449864989196e-11,4.934709788477124e-10
0.007798789158137051,0.0016042751279583972,0.4260769686988274
0.6087587711884317,0.3391203707106586,0.8857727009566541
2.032674640615891e-11,0.0007775083353303167,3.104644779570389e-09
6.858122255884263e-09,0.0001453746385051862,1.2326833896536958e-05
7.204202203307652e-09,3.8627236997286164e-05,4.510844533092649e-05
0.9584203068982277,0.20156230081689835,0.2222617426440172
0.0006204396127818752,0.01667325011543056,0.01424982356153262
0.5522507366263485,0.7339857113045367,0.28169556513917254
0.560011507862604,0.19911428836458636,0.06890948919827186
9.678518023853758e-165,6.735833914034106e-61,6.176966880428254e-107
8.953971515202428e-32,2.0583332115003975e-14,5.51660300318489e-19
2.8920088342317973e-108,7.192746683591801e-42,2.216748806454878e-68
4.476364150874241e-33,5.824883027795237e-11,2.5104233630898958e-24
8.294441581164292e-75,2.2062051584876036e-25,8.039771919440188e-52
2.0117018154372552e-13,5.239530139012556e-08,5.853760240661442e-07
8.791821903137237e-67,1.2329730488599534e-23,2.392291240106003e-45
0.0010110896194209895,0.034639497600681926,0.011779058340457687
8.765022673356324e-66,1.365044056589983e-29,6.01243236934205e-38
1.0717996058157977e-46,1.4190139927533406e-21,8.469149408988587e-27
0.15328726926060315,0.06291224135823938,0.7831155774824194
0.05020446809999211,0.011351357061942175,0.6720322479477905
7.965763488430776e-20,1.4043003379281104e-07,6.984689963310114e-14
0.052037121762698584,0.049058727361038494,0.3737243301327249
4.0720266521521495e-07,0.02390977796974369,2.372131780325176e-06
2.5743564416317633e-21,2.8760081204250663e-08,1.21630574347965e-14
7.368233430709237e-106,5.922692117254722e-45,1.1317709684631682e-62
8.414476304396351e-12,9.647217971568226e-09,4.333179550630269e-05
4.015965267769494e-46,1.5632046884597623e-16,1.036940866061817e-31
2.8116044136267574e-35,1.8660219094717266e-16,1.7395888522323353e-20
2.3997103884779667e-71,1.7483547301807196e-15,9.34952271009948e-62
2.6132e-319,4.573291770906543e-138,2.6883304871177386e-183
