M_F,M,F
27.58644616260286,19.43566548111856,19.668047785688678
17.79298674962651,15.078721995988737,10.456830124118412
-21.769101097865907,-15.493959169270154,-15.331152178198055
-5.359788347977183,-3.6900926265918943,-3.8928368910388604
13.044505081183292,7.931530214150716,10.488566947981527
23.13100058136464,18.14539918722646,14.848113580587155
4.789019252635952,1.0572606950250099,5.6567326612412305
11.354367083566695,6.067185871359038,9.88820399137382
-9.02427927956784,-7.193661443143767,-5.595602848443749
-8.346214150934124,-8.03301720425915,-3.892637207826768
-6.876090192674928,-4.877642471790014,-4.843090509796542
16.794526938054148,10.038573938434117,13.649712367228796
0.25003653253961283,-1.2172827434608704,1.575574304685832
13.91170400431466,6.86062237577553,12.903992000030325
11.992833125561905,5.863557466887984,11.146581298115384
2.8458244407599746,2.3434319986293373,1.7298096157957827
1.6312750720050417,0.5299073072463844,1.7568269146234292
-16.88057766708017,-14.215415714918635,-10.099683420893658
7.408642876368183,4.746591251730451,5.703442420498089
26.584718959567507,19.644774636627528,18.234837430852053
19.662562029480473,13.861158584846823,13.949523412377555
-2.919726534712768,-3.258481541169868,-0.9085681057540409
33.42190171513537,23.773650956371064,23.561243787915984
4.592258743759968,3.881863109577468,2.5887716862386454
7.984578561895566,4.476415996206139,6.751966416588195
10.317729833550132,5.333433729057045,9.169289602705827
-5.168835177832099,-4.638197602892637,-2.690142466557019
14.040908447059405,9.938273156086671,9.917692427307223
15.069309342945619,10.075836128890163,11.263275267717553
-23.9062355324537,-16.82456304705951,-17.044448403026013
-0.8674358757623404,-3.5816791092441695,2.133709234260606
-20.582944510915326,-13.378607816612426,-15.715926587841874
14.861843248158417,9.863918451453896,11.127082068818783
21.40027088802993,17.847864886797765,12.85512775815029
-6.755100839444175,-5.767382543615843,-3.7946697869088
-27.003215825676907,-18.960296647847024,-19.292576429653543
27.766517625822434,17.35136522513438,21.86866899773904
11.84107173438602,9.825669403866348,7.049783732545435
13.853443106514685,10.66202845190007,9.02171491829281
17.1052038852621,10.901679540305489,13.206487143789747
19.704273355542117,16.93758030264847,11.45219485119052
-2.8548931719149824,-2.4123408831919524,-1.6010753701164502
18.981177569924533,13.115414635798867,13.710414341572251
1.9552975024272081,2.160860912603463,0.6679040076177886
8.245857445801956,3.5008142006513565,8.26722068846884
12.027083866423892,9.835507182697963,7.282837908651533
3.890329589273054,5.161268521549991,0.5036593911794464
1.7374497183328415,0.8590146830889436,1.612626303961097
9.256045659956074,4.900522474973194,8.152212843650055
0.5548403354736222,-0.05348903468564301,0.8269394726264087
14.751570285081806,11.438948080740225,9.568447878230883
-7.30218783389821,-5.270252242239986,-5.074920204447779
9.866789658881405,7.3622189334122545,6.628588195908557
3.6467591122909595,2.557008452666435,2.5985046289912233
14.300131185367148,10.28102099194501,9.952291580901065
13.27938669663086,10.116231492015812,8.738610554833576
8.863568665485126,6.851644437054647,5.782149922517814
-4.7628591483038365,-2.846119040363485,-3.867748606132305
-4.162839888804844,-1.573194892520104,-4.2966924380957225
11.523740995756564,7.51463390678768,8.763553954128438
3.9139138869836008,1.1519644548991979,4.450507930331518
-10.571270539048076,-6.725296389719191,-8.2115845678417
-15.03838977910051,-11.649683126805655,-9.757107793140399
3.0462113263777533,1.141478988555942,3.2276579591627725
-3.112883740723812,-1.7023893093269429,-2.7240860126345323
-1.7051395811192407,-2.3293140512106043,-0.18831190312205554
0.8975170792567605,0.6249286446463246,0.6447617549798033
20.824848114604674,11.478523527753142,18.01766794361808
-13.382438182927224,-10.8789506722115,-8.098775021033033
-20.07104175505325,-14.997804581402097,-13.472655424264332
2.75797378829715,3.2500984094737855,0.7220913084494429
-17.376434236405064,-13.106164911256736,-11.542063837081676
-9.3421302658674,-8.162586800822458,-5.161930143548202
-21.911497129878654,-14.272534156113155,-16.660062341414555
-9.298116839655743,-6.873309188502853,-6.2735459716438635
21.510485663414496,15.862477406662286,14.63478846795007
16.202856412668478,10.440740572014345,12.445963455746732
-3.080624918346069,-4.153342080048274,-0.26054743288932597
10.134424005545904,6.565180525743039,7.746943914561241
10.344837541303583,6.714498713138432,7.897674210187941
-9.107987894949463,-7.443792238765816,-5.480186548404741
-9.39281375038054,-4.598932499351894,-8.59567634615852
-20.285843032804795,-17.314395688229588,-11.828134031898552
-29.155871938108664,-20.468269470382495,-20.78746166208478
-5.2899433581484425,-5.4629798196014505,-2.0892173883674925
-20.85969189222274,-15.641115657512046,-13.977520858706777
5.19747874250313,4.072099575600054,3.2809395597555233
10.970314368999391,6.1783591956582775,9.305612577589226
-36.930272076442236,-25.480409718565863,-26.739402678453907
8.280029713384936,5.756796853979122,5.949768738177196
-12.982710554938793,-8.912832083366618,-9.458501105870456
-29.632448023544015,-21.31341881848442,-20.677572473138753
-27.807763485225678,-15.604226470034904,-24.311319789262175
-0.14360885569734608,-0.24937640701898364,0.04692817977009145
-4.747331142204456,-3.789966873431018,-2.950545987375556
-2.4604214188907547,-2.117700670767732,-1.4080034172827613
-4.762995367647146,-2.837144863810113,-3.8776351212495177
0.45340845757165704,0.5102560754509353,0.15035110505925037
-7.280126308320947,-5.524187450612737,-4.815396593051447
-5.353858124940142,-3.0355369865895234,-4.489101263139259
0.036683433256876605,-0.5649152241904306,0.5528544405728372
-0.5110537418389889,-1.3089272245492491,0.4925970152696939
-15.324971003592978,-12.244509252853906,-9.618639858204993
-4.370761494265098,-4.565503329226996,-1.620911080460517
15.168920070608072,10.755532040147676,10.708493004805227
9.020844827469572,6.100606730429912,6.652018703503017
